benchmark,repetition,days,master_index,strike,clean_call,unit_draw,error_half_width,added_error,observed_call
lognormal,0,30,49,5836.398767951665,240.45424506548716,-0.5027937856510885,0.5,-0.2513968928255442,240.20284817266162
lognormal,0,30,50,5858.018690656402,225.8838082550942,-0.6357242847093825,0.5,-0.31786214235469124,225.5659461127395
lognormal,0,30,51,5879.638613361139,211.81881414625923,0.3281577704025307,0.5,0.16407888520126535,211.9828930314605
lognormal,0,30,52,5901.258536065875,198.27026571044735,0.106466955054485,0.5,0.0532334775272425,198.3234991879746
lognormal,0,30,53,5922.878458770611,185.24720369683928,0.11171534202503297,0.5,0.055857671012516485,185.3030613678518
lognormal,0,30,54,5944.498381475348,172.75662040061115,-0.7300856475750213,0.5,-0.36504282378751063,172.39157757682364
lognormal,0,30,55,5966.118304180085,160.80339842513376,0.37350412109378706,0.5,0.18675206054689353,160.99015048568066
lognormal,0,30,56,5987.7382268848205,149.39027521001708,-0.9864011216735309,0.5,-0.49320056083676544,148.89707464918033
lognormal,0,30,57,6009.358149589558,138.5178335686669,-0.42535543804119524,0.5,-0.21267771902059762,138.3051558496463
lognormal,0,30,58,6030.978072294294,128.18451795727606,0.3358812769236159,0.5,0.16794063846180796,128.35245859573786
lognormal,0,30,59,6052.597994999031,118.38667569598829,-0.11831686827083332,0.5,-0.05915843413541666,118.32751726185288
lognormal,0,30,60,6074.217917703767,109.1186218957514,0.9258235910752317,0.5,0.46291179553761586,109.58153369128902
lognormal,0,30,61,6095.837840408504,100.37272642226435,0.9440963736432448,0.5,0.4720481868216224,100.84477460908597
lognormal,0,30,62,6117.457763113241,92.13952086125119,-0.964926346305039,0.5,-0.4824631731525195,91.65705768809866
lognormal,0,30,63,6139.077685817978,84.40782314433136,0.26399371875762645,0.5,0.13199685937881322,84.53982000371018
lognormal,0,30,64,6160.697608522713,77.16487725717093,-0.9776453580870803,0.5,-0.48882267904354015,76.67605457812739
lognormal,0,30,65,6182.31753122745,70.39650528415405,-0.8675631472527052,0.5,-0.4337815736263526,69.9627237105277
lognormal,0,30,66,6203.937453932187,64.08726894710003,-0.21118138903347417,0.5,-0.10559069451673708,63.98167825258329
lognormal,0,30,67,6225.557376636923,58.220637767805556,0.12333221437608377,0.5,0.061666107188041885,58.282303874993595
lognormal,0,30,68,6247.177299341659,52.779161021928985,0.3725776974475008,0.5,0.1862888487237504,52.96544987065273
lognormal,0,30,69,6268.797222046396,47.744640749685004,0.2394644094798728,0.5,0.1197322047399364,47.864372954424944
lognormal,0,30,70,6290.417144751133,43.09830324022869,-0.8992030454957491,0.5,-0.44960152274787457,42.64870171748081
lognormal,0,30,71,6312.03706745587,38.820966603878105,0.2047100319572137,0.5,0.10235501597860686,38.923321619856715
lognormal,0,30,72,6333.656990160606,34.89320228098336,0.20614335580011933,0.5,0.10307167790005967,34.99627395888342
lognormal,0,30,73,6355.276912865343,31.29548859942588,0.6993427134689651,0.5,0.3496713567344826,31.645159956160363
lognormal,0,30,74,6376.89683557008,28.008354775628163,-0.22193416252082376,0.5,-0.11096708126041188,27.89738769436775
lognormal,0,30,75,6398.516758274815,25.01251404781624,0.41328118549514614,0.5,0.20664059274757307,25.21915464056381
lognormal,0,30,76,6420.136680979552,22.288984926995,-0.5456639636429199,0.5,-0.27283198182145996,22.016152945173538
lognormal,0,30,77,6441.756603684289,19.81919984308638,-0.7880006805305915,0.5,-0.39400034026529573,19.425199502821084
lognormal,0,30,78,6463.3765263890255,17.58510074437379,-0.5240948599587678,0.5,-0.2620474299793839,17.323053314394407
lognormal,0,30,79,6484.996449093763,15.569221472047502,0.9623633101484097,0.5,0.48118165507420485,16.050403127121708
lognormal,0,30,80,6506.616371798498,13.754756973673352,-0.21936050409640928,0.5,-0.10968025204820464,13.645076721625147
lognormal,0,30,81,6528.236294503235,12.125619636237843,-0.4465812968834728,0.5,-0.2232906484417364,11.902328987796107
lognormal,0,30,82,6549.856217207972,10.666483208567115,0.06916402265357213,0.5,0.034582011326786066,10.701065219893902
lognormal,0,30,83,6571.476139912708,9.362814942907278,0.08355692930425795,0.5,0.04177846465212898,9.404593407559407
lognormal,0,30,84,6593.096062617446,8.200896715769375,-0.3927923743338202,0.5,-0.1963961871669101,8.004500528602465
lognormal,0,30,85,6614.715985322182,7.1678359890884735,0.5436094328570811,0.5,0.27180471642854054,7.439640705517014
lognormal,0,30,86,6636.335908026917,6.2515675454123425,-0.862457920939925,0.5,-0.4312289604699625,5.82033858494238
lognormal,0,30,87,6657.955830731654,5.4408469768548,-0.34317794176864136,0.5,-0.17158897088432068,5.26925800597048
lognormal,0,30,88,6679.575753436391,4.725236929117472,-0.38731827230162263,0.5,-0.19365913615081132,4.53157779296666
lognormal,0,30,89,6701.1956761411275,4.095087101490719,0.6415974841162784,0.5,0.3207987420581392,4.415885843548859
lognormal,0,30,90,6722.815598845865,3.5415089841722818,-0.8801631988240202,0.5,-0.4400815994120101,3.101427384760272
lognormal,0,30,91,6744.4355215506,3.0563462783725868,-0.8386971094744007,0.5,-0.41934855473720034,2.6369977236353863
lognormal,0,30,92,6766.055444255337,2.6321418954134685,-0.07950013615649865,0.5,-0.03975006807824932,2.592391827335219
lognormal,0,30,93,6787.675366960074,2.2621023712635093,0.23249278567714082,0.5,0.11624639283857041,2.3783487641020797
lognormal,0,30,94,6809.29528966481,1.9400604653813218,-0.711023406594709,0.5,-0.3555117032973545,1.5845487620839673
lognormal,0,30,95,6830.915212369548,1.660436639926786,0.7021760320600385,0.5,0.35108801603001927,2.0115246559568054
lognormal,0,30,96,6852.535135074284,1.4182000396391743,-0.5211128515872716,0.5,-0.2605564257936358,1.1576436138455386
lognormal,0,30,97,6874.155057779021,1.2088295160351876,-0.5114566257254953,0.5,-0.25572831286274766,0.95310120317244
lognormal,0,30,98,6895.774980483757,1.0282751637898073,0.9534870290717046,0.5,0.4767435145358523,1.5050186783256596
lognormal,0,30,99,6917.394903188493,0.8729207637426057,0.5341762857248511,0.43646038187130287,0.23314678565406272,1.1060675493966685
lognormal,0,30,100,6939.0148258932295,0.7395474571009828,-0.11413470696479111,0.3697737285504914,-0.04220401615138855,0.6973434409495942
lognormal,0,30,101,6960.634748597966,0.6252989100239574,0.44946471250471864,0.3126494550119787,0.14052489741171598,0.7658238074356734
lognormal,0,30,102,6982.254671302702,0.5276481675580378,0.8858233433753764,0.2638240837790189,0.23370153195607593,0.7613496995141137
lognormal,0,30,103,7003.87459400744,0.44436634128994257,-0.9695013267515904,0.22218317064497128,-0.21540687872217468,0.2289594625677679
lognormal,0,30,104,7025.494516712176,0.373493226343534,-0.3584253520335785,0.186746613171767,-0.06693472056716909,0.3065585057763649
lognormal,0,30,105,7047.114439416912,0.31330990053061214,0.7451458730987275,0.15665495026530607,0.11673078969067922,0.4300406902212914
lognormal,0,30,106,7068.734362121649,0.26231332150384823,-0.7860402723027615,0.13115666075192411,-0.10309441733176335,0.1592189041720849
lognormal,0,30,107,7090.354284826385,0.21919290643253042,-0.2373829132074754,0.10959645321626521,-0.026016325341683823,0.1931765810908466
lognormal,0,30,108,7111.974207531122,0.1828090527438544,0.9069400278343245,0.0914045263719272,0.0828984236919389,0.2657074764357933
lognormal,0,30,109,7133.594130235859,0.15217353746330708,0.9961475913394187,0.07608676873165354,0.07579365140483607,0.22796718886814316
lognormal,0,30,110,7155.214052940595,0.126431716232009,0.40545820661610743,0.0632158581160045,0.025631388461413482,0.1520631046934225
lognormal,0,30,111,7176.8339756453315,0.10484643071998079,-0.6307580957205281,0.052423215359990394,-0.03306636749201468,0.07178006322796611
lognormal,0,30,112,7198.453898350068,0.0867835244353019,0.012747618768735203,0.04339176221765095,0.0005531416424542224,0.08733666607775613
lognormal,0,30,113,7220.073821054804,0.07169886137874837,-0.4439441382825349,0.035849430689374184,-0.01591514461531368,0.05578371676343469
lognormal,0,30,114,7241.693743759542,0.05912673916656175,-0.10501990858491994,0.029563369583280874,-0.00310474237109836,0.05602199679546339
lognormal,0,30,115,7263.313666464278,0.048669587707583783,-0.05309153315976678,0.024334793853791892,-0.001291971514824681,0.047377616192759105
lognormal,0,30,116,7284.933589169014,0.039988845873800916,-0.5314817045722444,0.019994422936900458,-0.010626669984442236,0.02936217588935868
lognormal,0,30,117,7306.553511873751,0.03279691147702657,0.47990591550509354,0.016398455738513285,0.007869715914060972,0.04066662739108754
lognormal,0,30,118,7328.173434578487,0.026850063924976464,-0.5254318063952237,0.013425031962488232,-0.007053938794963807,0.019796125130012658
lognormal,0,30,119,7349.793357283224,0.021942263880132318,0.3356641617687153,0.010971131940066159,0.003682615806316286,0.025624879686448603
lognormal,0,30,120,7371.413279987961,0.017899739826584993,-0.12634756574163686,0.008949869913292496,-0.0011307942772488214,0.01676894554933617
lognormal,0,60,0,4304.35014277273,1709.0848060720336,-0.23973227599057423,0.5,-0.11986613799528711,1708.9649399340383
lognormal,0,60,1,4335.093110114064,1678.5440678368304,0.620766097631928,0.5,0.310383048815964,1678.8544508856464
lognormal,0,60,2,4365.8360774553985,1648.0036647808756,0.986147800825095,0.5,0.4930739004125475,1648.4967386812882
lognormal,0,60,3,4396.579044796733,1617.4637320565525,-0.522963302411241,0.5,-0.2614816512056205,1617.2022504053468
lognormal,0,60,4,4427.322012138067,1586.9244528313775,-0.20623454581261758,0.5,-0.10311727290630879,1586.8213355584712
lognormal,0,60,5,4458.064979479401,1556.386072858767,0.4915805521602141,0.5,0.24579027608010706,1556.631863134847
lognormal,0,60,6,4488.807946820735,1525.8489186144589,0.392337178310892,0.5,0.196168589155446,1526.0450872036142
lognormal,0,60,7,4519.55091416207,1495.313419609195,0.3210773154469766,0.5,0.1605386577234883,1495.4739582669185
lognormal,0,60,8,4550.293881503404,1464.780135520792,-0.4726481074112374,0.5,-0.2363240537056187,1464.5438114670865
lognormal,0,60,9,4581.036848844738,1434.2497888029238,-0.39192202784308194,0.5,-0.19596101392154097,1434.0538277890023
lognormal,0,60,10,4611.779816186073,1403.7233034180717,0.18618981294427295,0.5,0.09309490647213647,1403.8163983245438
lognormal,0,60,11,4642.522783527407,1373.201850302923,-0.7658558157922186,0.5,-0.3829279078961093,1372.818922395027
lognormal,0,60,12,4673.265750868741,1342.6869001004197,0.41172934628477265,0.5,0.20586467314238632,1342.892764773562
lognormal,0,60,13,4704.008718210075,1312.180283579586,0.9593734599544426,0.5,0.4796867299772213,1312.6599703095633
lognormal,0,60,14,4734.7516855514095,1281.6842600085429,-0.04816212950617649,0.5,-0.024081064753088244,1281.6601789437898
lognormal,0,60,15,4765.494652892744,1251.201593546015,-0.9496053197145757,0.5,-0.47480265985728787,1250.7267908861577
lognormal,0,60,16,4796.237620234078,1220.735637472535,0.16408921102574547,0.5,0.08204460551287274,1220.817682078048
lognormal,0,60,17,4826.980587575412,1190.2904257965374,-0.40054548583939265,0.5,-0.20027274291969632,1190.0901530536178
lognormal,0,60,18,4857.723554916746,1159.8707714480142,0.9378400252647954,0.5,0.4689200126323977,1160.3396914606467
lognormal,0,60,19,4888.466522258081,1129.4823699208255,-0.06375587424476481,0.5,-0.031877937122382405,1129.4504919837032
lognormal,0,60,20,4919.209489599415,1099.131906854518,0.9297498069858678,0.5,0.4648749034929339,1099.596781758011
lognormal,0,60,21,4949.9524569407495,1068.827167670468,0.18614749217261584,0.5,0.09307374608630792,1068.9202414165543
lognormal,0,60,22,4980.695424282084,1038.5771470101272,-0.7076747961777217,0.5,-0.35383739808886083,1038.2233096120383
lognormal,0,60,23,5011.438391623418,1008.3921553817136,-0.09826876511621241,0.5,-0.049134382558106204,1008.3430209991554
lognormal,0,60,24,5042.181358964752,978.283920122999,0.10021459801099475,0.5,0.050107299005497374,978.3340274220045
lognormal,0,60,25,5072.924326306086,948.2656775495352,0.056618597779355406,0.5,0.028309298889677703,948.2939868484249
lognormal,0,60,26,5103.667293647421,918.352252996272,0.7952916854947765,0.5,0.39764584274738823,918.7498988390194
lognormal,0,60,27,5134.410260988755,888.560125390738,-0.4718102029883813,0.5,-0.23590510149419064,888.3242202892438
lognormal,0,60,28,5165.153228330089,858.9074730303691,0.6424538902800065,0.5,0.3212269451400033,859.2286999755091
lognormal,0,60,29,5195.896195671424,829.4141973835413,-0.18151204437040924,0.5,-0.09075602218520462,829.323441361356
lognormal,0,60,30,5226.639163012757,800.1019219982036,0.20248671931721085,0.5,0.10124335965860543,800.2031653578622
lognormal,0,60,31,5257.382130354092,770.993963983482,0.2671531638427902,0.5,0.1335765819213951,771.1275405654034
lognormal,0,60,32,5288.125097695426,742.1152760232271,-0.24291701870694737,0.5,-0.12145850935347369,741.9938175138736
lognormal,0,60,33,5318.8680650367605,713.492357475845,0.9304457938238857,0.5,0.46522289691194285,713.957580372757
lognormal,0,60,34,5349.611032378095,685.1531337972192,0.2096395386483323,0.5,0.10481976932416615,685.2579535665434
lognormal,0,60,35,5380.353999719429,657.1268042735437,0.8937161963909417,0.5,0.44685809819547084,657.5736623717391
lognormal,0,60,36,5411.096967060764,629.4436588454664,-0.05873457334883336,0.5,-0.02936728667441668,629.414291558792
lognormal,0,60,37,5441.839934402098,602.1348656187229,0.5401017797299463,0.5,0.27005088986497316,602.4049165085878
lognormal,0,60,38,5472.582901743432,575.2322314615421,-0.42442662145288734,0.5,-0.21221331072644367,575.0200181508156
lognormal,0,60,39,5503.325869084766,548.7679388581691,0.2712471585338587,0.5,0.13562357926692936,548.9035624374361
lognormal,0,60,40,5534.0688364261005,522.7742628935321,0.29889747485194884,0.5,0.14944873742597442,522.923711630958
lognormal,0,60,41,5564.811803767435,497.28327286107015,-0.054284295356622936,0.5,-0.027142147678311468,497.2561307133918
lognormal,0,60,42,5595.554771108769,472.3265234921155,-0.2207465160522164,0.5,-0.1103732580261082,472.21615023408935
lognormal,0,60,43,5626.297738450104,447.9347411824119,-0.713417175901953,0.5,-0.3567085879509765,447.5780325944609
lognormal,0,60,44,5657.040705791437,424.1375108259963,0.6352705377258823,0.5,0.31763526886294113,424.45514609485923
lognormal,0,60,45,5687.783673132772,400.9629689503836,0.7243233794880393,0.5,0.36216168974401963,401.3251306401276
lognormal,0,60,46,5718.526640474106,378.43750877702405,-0.773942161463296,0.5,-0.386971080731648,378.0505376962924
lognormal,0,60,47,5749.26960781544,356.5855026101158,-0.7456467964560249,0.5,-0.37282339822801247,356.21267921188775
lognormal,0,60,48,5780.012575156775,335.4290465930776,0.48003167842170047,0.5,0.24001583921085023,335.66906243228846
lognormal,0,60,49,5810.755542498109,314.98773237855585,0.5730846209768576,0.5,0.2865423104884288,315.27427468904426
lognormal,0,60,50,5841.498509839444,295.27844965159693,0.7585027665018127,0.5,0.37925138325090635,295.65770103484783
lognormal,0,60,51,5872.241477180777,276.315222747603,0.6204264139309834,0.5,0.3102132069654917,276.6254359545685
lognormal,0,60,52,5902.9844445221115,258.1090838397413,-0.17222167832312674,0.5,-0.08611083916156337,258.0229730005797
lognormal,0,60,53,5933.727411863446,240.6679843594693,-0.2137824186324091,0.5,-0.10689120931620455,240.56109315015308
lognormal,0,60,54,5964.47037920478,223.996745483817,0.48550416321904266,0.5,0.24275208160952133,224.23949756542652
lognormal,0,60,55,5995.213346546115,208.09704769879272,0.2624614439631532,0.5,0.1312307219815766,208.2282784207743
lognormal,0,60,56,6025.956313887448,192.96745865321918,0.6327235110047422,0.5,0.3163617555023711,193.28382040872157
lognormal,0,60,57,6056.699281228783,178.60349777252804,-0.6271727660718274,0.5,-0.3135863830359137,178.28991138949212
lognormal,0,60,58,6087.442248570117,164.99773542624462,-0.7180606662234736,0.5,-0.3590303331117368,164.63870509313287
lognormal,0,60,59,6118.185215911451,152.13992385105848,0.7006878975597717,0.5,0.35034394877988584,152.49026779983836
lognormal,0,60,60,6148.928183252785,140.01715653539804,0.018623792857742405,0.5,0.009311896428871203,140.0264684318269
lognormal,0,60,61,6179.671150594119,128.6140523788672,-0.35981359272628666,0.5,-0.17990679636314333,128.43414558250404
lognormal,0,60,62,6210.414117935454,117.91296065520555,0.9984254163253365,0.5,0.4992127081626683,118.41217336336823
lognormal,0,60,63,6241.157085276788,107.89418263088282,0.4216550416208815,0.5,0.21082752081044076,108.10501015169326
lognormal,0,60,64,6271.900052618123,98.53620562032029,0.1768723717189553,0.5,0.08843618585947766,98.62464180617977
lognormal,0,60,65,6302.643019959457,89.81594528733513,-0.5306574922001861,0.5,-0.26532874610009305,89.55061654123503
lognormal,0,60,66,6333.385987300791,81.70899212227641,0.08277251183906875,0.5,0.041386255919534376,81.75037837819595
lognormal,0,60,67,6364.128954642125,74.18985822535092,0.5172555657819706,0.5,0.2586277828909853,74.4484860082419
lognormal,0,60,68,6394.87192198346,67.23222079693414,0.3955796682566024,0.5,0.1977898341283012,67.43001063106244
lognormal,0,60,69,6425.614889324793,60.809159062497656,-0.3531326121541096,0.5,-0.1765663060770548,60.6325927564206
lognormal,0,60,70,6456.357856666127,54.89338173004535,0.11242664631795929,0.5,0.056213323158979644,54.94959505320433
lognormal,0,60,71,6487.100824007462,49.4574424783832,0.9249800291233092,0.5,0.4624900145616546,49.91993249294485
lognormal,0,60,72,6517.843791348796,44.47394139252583,-0.6833753500088848,0.5,-0.3416876750044424,44.13225371752139
lognormal,0,60,73,6548.58675869013,39.915710686033776,-0.4951304455351244,0.5,-0.2475652227675622,39.668145463266214
lognormal,0,60,74,6579.329726031465,35.755983468373756,0.49403577604299853,0.5,0.24701788802149927,36.00300135639525
lognormal,0,60,75,6610.072693372799,31.96854471882989,-0.24303868302763076,0.5,-0.12151934151381538,31.847025377316076
lognormal,0,60,76,6640.815660714134,28.52786400906814,-0.6625824937916411,0.5,-0.33129124689582057,28.19657276217232
lognormal,0,60,77,6671.558628055468,25.40920986756771,0.8978344181465301,0.5,0.44891720907326504,25.858127076640976
lognormal,0,60,78,6702.301595396802,22.588745995765294,0.5203845555911755,0.5,0.26019227779558773,22.848938273560883
lognormal,0,60,79,6733.044562738137,20.043609824365717,0.8548090932896601,0.5,0.4274045466448301,20.471014371010547
lognormal,0,60,80,6763.787530079469,17.751974136859246,-0.9438084017069204,0.5,-0.4719042008534602,17.280069936005788
lognormal,0,60,81,6794.530497420806,15.693092684916508,0.8260201065375361,0.5,0.41301005326876805,16.106102738185275
lognormal,0,60,82,6825.273464762138,13.847330877528236,-0.1770943470548063,0.5,-0.08854717352740316,13.758783704000834
lognormal,0,60,83,6856.016432103473,12.19618274380872,-0.44316026679838694,0.5,-0.22158013339919347,11.974602610409526
lognormal,0,60,84,6886.759399444807,10.72227545049401,0.07219908983760726,0.5,0.03609954491880363,10.758374995412813
lognormal,0,60,85,6917.5023667861415,9.4093627022296,-0.7894204308184829,0.5,-0.39471021540924145,9.01465248682036
lognormal,0,60,86,6948.245334127476,8.24230836904266,0.571773804424367,0.5,0.2858869022121835,8.528195271254845
lognormal,0,60,87,6978.98830146881,7.207061674597554,-0.7042081995440694,0.5,-0.3521040997720347,6.854957574825519
lognormal,0,60,88,7009.731268810145,6.290625244765522,0.3923200675597116,0.5,0.1961600337798558,6.486785278545378
lognormal,0,60,89,7040.474236151479,5.4810172625413145,0.6421966666452483,0.5,0.32109833332262416,5.802115595863938
lognormal,0,60,90,7071.2172034928135,4.767228906236426,-0.26119510017130865,0.5,-0.13059755008565432,4.6366313561507715
lognormal,0,60,91,7101.960170834148,4.139178166733046,0.02675598922942868,0.5,0.01337799461471434,4.152556161347761
lognormal,0,60,92,7132.703138175482,3.5876610498665826,-0.39422361595288913,0.5,-0.19711180797644456,3.390549241890138
lognormal,0,60,93,7163.446105516815,3.1043010747269335,-0.2850407798254737,0.5,-0.14252038991273686,2.9617806848141965
lognormal,0,60,94,7194.18907285815,2.681497880658611,0.3956803077576312,0.5,0.1978401538788156,2.879338034537427
lognormal,0,60,95,7224.932040199484,2.312375657366175,-0.6246453863019221,0.5,-0.31232269315096106,2.000052964215214
lognormal,0,60,96,7255.675007540818,1.9907320158714725,-0.9946545581757871,0.5,-0.49732727908789354,1.493404736783579
lognormal,0,60,97,7286.4179748821525,1.7109878248038441,-0.3518058636164729,0.5,-0.17590293180823646,1.5350848929956076
lognormal,0,60,98,7317.160942223487,1.4681384479876485,-0.4574612735811492,0.5,-0.2287306367905746,1.2394078111970739
lognormal,0,60,99,7347.903909564821,1.2577067365613956,0.8684654768075664,0.5,0.4342327384037832,1.6919394749651788
lognormal,0,60,100,7378.646876906156,1.0756980526380886,0.5157789350817621,0.5,0.25788946754088105,1.3335875201789698
lognormal,0,60,101,7409.38984424749,0.9185575322863784,-0.237642408391447,0.4592787661431892,-0.10914411210931965,0.8094134201770588
lognormal,0,60,102,7440.132811588825,0.7831297335953948,0.9200270782428217,0.3915648667976974,0.36025028034242523,1.14338001393782
lognormal,0,60,103,7470.875778930158,0.6666207608364587,-0.8590937003641612,0.33331038041822936,-0.2863448480832829,0.3802759127531758
lognormal,0,60,104,7501.6187462714925,0.5665629081141965,-0.9866152522014942,0.28328145405709826,-0.27948980323855,0.2870731048756465
lognormal,0,60,105,7532.361713612827,0.48078182515423507,-0.6324720645556154,0.24039091257711753,-0.15204053677805798,0.3287412883761771
lognormal,0,60,106,7563.104680954161,0.4073661736336547,0.127046739596949,0.20368308681682734,0.025877272091120222,0.4332434457247749
lognormal,0,60,107,7593.847648295496,0.34463971428350604,0.3120363111179709,0.17231985714175302,0.05377005255488835,0.3984097668383944
lognormal,0,60,108,7624.59061563683,0.2911357423849932,-0.5561150395327943,0.1455678711924966,-0.08095248244291994,0.21018325994207324
lognormal,0,60,109,7655.3335829781645,0.24557377171002948,0.3264021399914492,0.12278688585501474,0.040077902305962615,0.2856516740159921
lognormal,0,60,110,7686.076550319498,0.20683835389097283,0.8830252153323319,0.10341917694548641,0.09132174099178067,0.2981600948827535
lognormal,0,60,111,7716.819517660832,0.17395991109325415,0.39169865860869835,0.08697995554662707,0.034069931913458036,0.20802984300671218
lognormal,0,60,112,7747.562485002167,0.14609745419433118,-0.44848738142046596,0.07304872709716559,-0.03276143233190603,0.11333602186242514
